Name,xmi_id,CAM,LCAM,NHD,NumAttr,NumOps,NumPubOps,Setters,Getters,Nesting,IFImpl,NOC,NumDesc,NumAnc,DIT,CLD,OpsInh,AttrInh,Dep_Out,Dep_In,NumAssEl_ssc,NumAssEl_sb,NumAssEl_nsb,EC_Attr,IC_Attr,EC_Par,IC_Par,ObjInst,StimSent,StimRecv,StimSelf,ClassifInst,MsgSent,MsgRecv,MsgSelf,Diags
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.owner.PetTypeFormatterTests,EAID_B3890023_659E_4666_8CBE_461E6CF590A7,0.5,0.5,0.6,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.owner.VisitControllerTests,EAID_085240E0_8429_45bf_9661_53482A3E0D33,1,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.system.CacheConfiguration,EAID_4A6C98EE_68ED_4b3c_A6C4_EFB4EC851817,0.5,0.5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.system.CrashController,EAID_83DF821F_E50D_4bb6_AFAD_8F435992BEE4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.system.WelcomeController,EAID_1617101C_A6DE_4b68_8E6D_3D6DCDEFC986,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.system.CrashControllerTests,EAID_E8016990_1B44_41bd_9BFC_DF473282F233,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.vet.Specialty,EAID_DDD7337F_E0FF_48d3_8AEB_69A9CF1215CA,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.vet.Vet,EAID_C9D286AC_B824_4a86_9E98_214230D30ED2,0.28,0.72,0.52,1,5,3,1,3,0,0,0,0,2,2,0,7,3,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.vet.VetController,EAID_D1E50959_2617_451b_BAF8_3BA39194435B,0.34285715,0.6571429,0.48571426,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.vet.Vets,EAID_39173F78_7213_4263_B018_176E2E7BB5E4,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.vet.VetControllerTests,EAID_DD4F4433_2212_40c0_B7AD_DDBDE303309F,0.5,0.5,0.39999998,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.vet.VetTests,EAID_EBAD922B_EE58_4406_993D_AF90D78B1605,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.service.ClinicServiceTests,EAID_25BA6007_D2DA_411e_8CCF_40FA0B845F53,1,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1
EA Model.Starter Class Diagram.org.springframework.samples.petclinic.service.EntityUtils,EAID_41A872A6_C295_4724_83DA_40E2730C60DE,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
