class_name,method_name,cluster
Item,get Attribute4,cluster-9
Item,get Attribute5,cluster-9
Item,get Item Id,cluster-9
Item,get List Price,cluster-9
Item,get Product,cluster-9
Item,get Quantity,cluster-9
Item,get Status,cluster-9
Item,get Supplier Id,cluster-9
Item,get Unit Cost,cluster-9
Item,set Attribute1,cluster-9
Item,set Attribute2,cluster-9
Item,set Attribute3,cluster-9
Item,set Attribute4,cluster-9
Item,set Attribute5,cluster-9
Item,set Item Id,cluster-9
Item,set List Price,cluster-9
Item,set Product,cluster-9
Item,set Quantity,cluster-9
Item,set Status,cluster-9
Item,set Supplier Id,cluster-9
Item,set Unit Cost,cluster-9
Item,to String,cluster-9
LineItem,calculate Total,cluster-8
LineItem,get Item,cluster-8
LineItem,get Item Id,cluster-8
LineItem,get Line Number,cluster-8
LineItem,get Order Id,cluster-8
LineItem,get Quantity,cluster-8
LineItem,get Total,cluster-8
LineItem,get Unit Price,cluster-8
LineItem,Line Item,cluster-8
LineItem,Line Item,cluster-8
LineItem,set Item,cluster-8
LineItem,set Item Id,cluster-8
LineItem,set Line Number,cluster-8
LineItem,set Order Id,cluster-8
LineItem,set Quantity,cluster-8
LineItem,set Unit Price,cluster-8
Order,add Line Item,cluster-5
Order,add Line Item,cluster-5
Order,get Bill Address1,cluster-5
Order,get Bill Address2,cluster-5
Order,get Bill City,cluster-5
Order,get Bill Country,cluster-5
Order,get Bill State,cluster-5
Order,get Bill To First Name,cluster-5
Order,get Bill To Last Name,cluster-5
Order,get Bill Zip,cluster-5
Order,get Card Type,cluster-5
Order,get Courier,cluster-5
Order,get Credit Card,cluster-5
Order,get Expiry Date,cluster-5
Order,get Line Items,cluster-5
Order,get Locale,cluster-5
Order,get Order Date,cluster-5
Order,get Order Id,cluster-5
Order,get Ship Address1,cluster-5
Order,get Ship Address2,cluster-5
Order,get Ship City,cluster-5
Order,get Ship Country,cluster-5
Order,get Ship State,cluster-5
Order,get Ship To First Name,cluster-5
Order,get Ship To Last Name,cluster-5
Order,get Ship Zip,cluster-5
Order,get Status,cluster-5
Order,get Total Price,cluster-5
Order,get Username,cluster-5
Order,init Order,cluster-5
Order,set Bill Address1,cluster-5
Order,set Bill Address2,cluster-5
Order,set Bill City,cluster-5
Order,set Bill Country,cluster-5
Order,set Bill State,cluster-5
Order,set Bill To First Name,cluster-5
Order,set Bill To Last Name,cluster-5
Order,set Bill Zip,cluster-5
Order,set Card Type,cluster-5
Order,set Courier,cluster-5
Order,set Credit Card,cluster-5
Order,set Expiry Date,cluster-5
Order,set Line Items,cluster-5
Order,set Locale,cluster-5
Order,set Order Date,cluster-5
Order,set Order Id,cluster-5
Order,set Ship Address1,cluster-5
Order,set Ship Address2,cluster-5
Order,set Ship City,cluster-5
Order,set Ship Country,cluster-5
Order,set Ship State,cluster-5
Order,set Ship To First Name,cluster-5
Order,set Ship To Last Name,cluster-5
Order,set Ship Zip,cluster-5
Order,set Status,cluster-5
Order,set Total Price,cluster-5
Order,set Username,cluster-5
Product,get Category Id,cluster-3
Product,get Description,cluster-3
Product,get Name,cluster-3
Product,get Product Id,cluster-3
Product,set Category Id,cluster-3
Product,set Description,cluster-3
Product,set Name,cluster-3
Product,set Product Id,cluster-3
Product,to String,cluster-3
Sequence,get Name,cluster-2
Sequence,get Next Id,cluster-2
Sequence,Sequence,cluster-2
Sequence,Sequence,cluster-2
Sequence,set Name,cluster-2
Sequence,set Next Id,cluster-2
AccountService,Account Service,cluster-0
AccountService,get Account,cluster-0
AccountService,get Account,cluster-0
AccountService,insert Account,cluster-0
AccountService,update Account,cluster-0
CatalogService,Catalog Service,cluster-8
CatalogService,get Category,cluster-8
CatalogService,get Category List,cluster-8
CatalogService,get Item,cluster-8
CatalogService,get Item List By Product,cluster-8
CatalogService,get Product,cluster-8
CatalogService,get Product List By Category,cluster-8
CatalogService,is Item In Stock,cluster-8
CatalogService,search Product List,cluster-8
OrderService,get Next Id,cluster-4
OrderService,get Order,cluster-4
OrderService,get Orders By Username,cluster-4
OrderService,insert Order,cluster-4
OrderService,Order Service,cluster-4
AbstractActionBean,get Context,cluster-2
AbstractActionBean,set Context,cluster-2
AbstractActionBean,set Message,cluster-2
AccountActionBean,clear,cluster-1
AccountActionBean,edit Account,cluster-1
AccountActionBean,edit Account Form,cluster-1
AccountActionBean,get Account,cluster-1
AccountActionBean,get Categories,cluster-1
AccountActionBean,get Languages,cluster-1
AccountActionBean,get My List,cluster-1
AccountActionBean,get Password,cluster-1
AccountActionBean,get Username,cluster-1
AccountActionBean,is Authenticated,cluster-1
AccountActionBean,new Account,cluster-1
AccountActionBean,new Account Form,cluster-1
AccountActionBean,set My List,cluster-1
AccountActionBean,set Password,cluster-1
AccountActionBean,set Username,cluster-1
AccountActionBean,signoff,cluster-1
AccountActionBean,signon,cluster-1
AccountActionBean,signon Form,cluster-1
CartActionBean,add Item To Cart,cluster-1
CartActionBean,check Out,cluster-1
CartActionBean,clear,cluster-1
CartActionBean,get Cart,cluster-1
CartActionBean,remove Item From Cart,cluster-1
CartActionBean,set Cart,cluster-1
CartActionBean,set Working Item Id,cluster-1
CartActionBean,update Cart Quantities,cluster-1
CartActionBean,view Cart,cluster-1
CatalogActionBean,clear,cluster-1
CatalogActionBean,get Category,cluster-1
CatalogActionBean,get Category Id,cluster-1
CatalogActionBean,get Category List,cluster-1
CatalogActionBean,get Item,cluster-1
CatalogActionBean,get Item Id,cluster-1
CatalogActionBean,get Item List,cluster-1
CatalogActionBean,get Keyword,cluster-1
CatalogActionBean,get Product,cluster-1
CatalogActionBean,get Product Id,cluster-1
CatalogActionBean,get Product List,cluster-1
CatalogActionBean,search Products,cluster-1
CatalogActionBean,set Category,cluster-1
CatalogActionBean,set Category Id,cluster-1
CatalogActionBean,set Category List,cluster-1
CatalogActionBean,set Item,cluster-1
CatalogActionBean,set Item Id,cluster-1
CatalogActionBean,set Item List,cluster-1
CatalogActionBean,set Keyword,cluster-1
CatalogActionBean,set Product,cluster-1
CatalogActionBean,set Product Id,cluster-1
CatalogActionBean,set Product List,cluster-1
CatalogActionBean,view Category,cluster-1
CatalogActionBean,view Item,cluster-1
CatalogActionBean,view Main,cluster-1
CatalogActionBean,view Product,cluster-1
OrderActionBean,clear,cluster-1
OrderActionBean,get Credit Card Types,cluster-1
OrderActionBean,get Order,cluster-1
OrderActionBean,get Order Id,cluster-1
OrderActionBean,get Order List,cluster-1
OrderActionBean,is Confirmed,cluster-1
OrderActionBean,is Shipping Address Required,cluster-1
OrderActionBean,list Orders,cluster-1
OrderActionBean,new Order,cluster-1
OrderActionBean,new Order Form,cluster-1
OrderActionBean,set Confirmed,cluster-1
OrderActionBean,set Order,cluster-1
OrderActionBean,set Order Id,cluster-1
OrderActionBean,set Shipping Address Required,cluster-1
OrderActionBean,view Order,cluster-1
